fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
148,Bryan Pardoe,12,16,0,0,"6' 1""",205 lbs.,nan,Orthodox,nan,1.11,36%,4.59,45%,4.75,40%,33%,0.0,2017-12-09 13:08:58.601468
149,Joe Pardo,4,6,0,0,"6' 1""",210 lbs.,nan,Southpaw,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:08:59.8276
150,Jared Papazian,14,9,0,1,"5' 8""",135 lbs.,"67""",Southpaw,"Feb 01, 1988",3.33,39%,3.81,44%,0.00,0%,50%,0.0,2017-12-09 13:09:02.289463
151,Alexandre Pantoja,18,2,0,0,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 16, 1990",5.67,47%,4.14,58%,1.09,50%,71%,1.6,2017-12-09 13:09:04.744382
152,Eduardo Pamplona,15,3,0,0,"5' 11""",170 lbs.,nan,,"Feb 20, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:09:06.592054
153,Stephen Palling,11,7,1,0,"5' 4""",143 lbs.,nan,,"Jan 29, 1967",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:09:08.564557
154,Tulio Palhares,2,14,0,0,nan,180 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:09:11.303361
155,Rousimar Palhares,24,5,0,0,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980",1.75,51%,2.04,59%,3.93,45%,0%,4.1,2017-12-09 13:09:14.185335
156,Soa Palelei,22,5,0,0,"6' 4""",265 lbs.,"81""",Orthodox,"Jul 12, 1977",2.47,57%,2.68,48%,2.20,47%,66%,0.0,2017-12-09 13:09:17.042336
157,Bart Palaszewski,35,17,0,0,"5' 9""",145 lbs.,"70""",Orthodox,"May 30, 1983",2.67,32%,3.97,57%,0.65,31%,53%,0.5,2017-12-09 13:09:19.25239
158,Jose Palacios,3,2,0,0,"5' 9""",145 lbs.,nan,Orthodox,nan,2.67,70%,1.00,79%,0.00,0%,50%,1.7,2017-12-09 13:09:21.743874
159,Fredson Paixao,10,4,0,1,"5' 6""",145 lbs.,"66""",Orthodox,"May 13, 1979",1.71,54%,2.31,62%,0.62,11%,10%,2.2,2017-12-09 13:09:23.599555
160,Josh Paiva,8,2,0,0,"5' 6""",125 lbs.,nan,,"Apr 05, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:09:26.255414
161,Dustin Pague,11,10,0,0,"5' 9""",135 lbs.,"74""",Orthodox,"Aug 05, 1987",1.65,53%,2.96,41%,1.03,44%,55%,2.6,2017-12-09 13:09:30.088656
162,Michael Page,12,0,0,0,"6' 2""",170 lbs.,nan,,"Apr 07, 1987",4.53,76%,0.45,77%,3.40,100%,100%,0.0,2017-12-09 13:09:31.99181
163,Damacio Page,12,8,0,0,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 30, 1982",2.05,38%,2.47,51%,2.63,64%,23%,0.9,2017-12-09 13:09:34.651323
164,Gary Padilla,12,6,0,0,"5' 11""",205 lbs.,nan,,"May 04, 1980",2.20,27%,2.00,76%,0.00,0%,50%,0.0,2017-12-09 13:09:37.311936
165,Cyrillo Padilha,3,3,0,0,"5' 11""",155 lbs.,nan,,"Jan 23, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:09:40.382763
166,George Pacurariu,10,5,0,0,"5' 7""",135 lbs.,nan,,"Jul 28, 1984",4.69,53%,2.68,63%,5.03,100%,100%,5.0,2017-12-09 13:09:42.436648
167,Teemu Packalen,8,2,0,0,"6' 1""",155 lbs.,"72""",Orthodox,"May 22, 1987",2.64,57%,3.08,47%,2.83,27%,100%,1.9,2017-12-09 13:09:45.299069
168,Larissa Pacheco,10,2,0,0,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 07, 1994",1.21,19%,4.14,55%,0.00,0%,0%,0.0,2017-12-09 13:09:47.754991
169,Nick Pace,6,3,0,0,"5' 7""",135 lbs.,"68""",Orthodox,"Apr 17, 1987",1.48,34%,3.14,57%,2.52,43%,54%,0.5,2017-12-09 13:09:50.096304
170,Raquel Pa'aluhi,3,4,0,0,"5' 7""",135 lbs.,nan,,nan,1.71,56%,3.42,46%,0.00,0%,18%,0.0,2017-12-09 13:09:53.077194
171,Shungo Oyama,10,13,0,0,"5' 11""",185 lbs.,nan,Southpaw,"Apr 11, 1974",0.64,25%,1.96,57%,1.07,57%,62%,0.5,2017-12-09 13:09:55.336104
172,Craig Oxley,0,3,0,0,"5' 9""",155 lbs.,nan,,"Feb 14, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:09:56.663097
173,Valentijn Overeem,29,26,0,0,"6' 3""",230 lbs.,nan,Orthodox,"Aug 17, 1976",0.93,34%,1.49,58%,1.86,50%,0%,4.7,2017-12-09 13:09:59.328719
174,Alistair Overeem,43,16,0,1,"6' 4""",265 lbs.,"80""",Orthodox,"May 17, 1980",3.67,61%,1.88,62%,1.46,62%,76%,1.0,2017-12-09 13:10:02.47319
175,Sidney Outlaw,8,4,0,0,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992",0.13,33%,0.80,71%,3.00,75%,0%,3.0,2017-12-09 13:10:05.262204
176,Artur Oumakhanov,9,6,0,0,"5' 7""",154 lbs.,nan,Orthodox,"Feb 27, 1979",1.20,33%,1.67,82%,3.00,75%,33%,0.0,2017-12-09 13:10:07.41307
177,Zak Ottow,15,5,0,0,"5' 11""",170 lbs.,"72""",Orthodox,"Dec 22, 1986",3.15,39%,2.77,57%,0.63,33%,66%,0.3,2017-12-09 13:10:09.463424
178,Takafumi Otsuka,12,9,1,0,"5' 6""",139 lbs.,nan,Orthodox,nan,1.29,27%,2.12,67%,1.64,27%,65%,0.0,2017-12-09 13:10:11.621262
179,Alexander Otsuka,4,13,0,0,"6' 1""",205 lbs.,nan,Orthodox,"Jul 17, 1971",0.90,55%,1.16,51%,1.51,43%,53%,0.8,2017-12-09 13:10:13.948874
180,Pedro Otavio,19,8,0,0,"6' 3""",245 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:10:15.710087
181,Rachael Ostovich,4,3,0,0,"5' 3""",125 lbs.,"62""",,"Feb 25, 1991",1.80,23%,1.20,80%,9.00,100%,100%,9.0,2017-12-09 13:10:18.42867
182,Nissen Osterneck,9,3,0,0,"6' 2""",185 lbs.,nan,Orthodox,"May 01, 1981",3.15,58%,2.90,41%,0.63,12%,42%,1.3,2017-12-09 13:10:20.52183
183,Nick Osipczak,5,3,0,0,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 30, 1984",2.83,50%,3.77,50%,1.20,45%,71%,1.0,2017-12-09 13:10:22.061223
184,Kurt Osiander,4,1,0,0,nan,185 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:10:24.621475
185,Kenji Osawa,18,10,2,0,"5' 7""",135 lbs.,"66""",Orthodox,"Nov 04, 1976",2.34,35%,2.14,63%,0.91,58%,68%,0.7,2017-12-09 13:10:26.25846
186,Dustin Ortiz,17,7,0,0,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 25, 1988",2.99,44%,2.35,55%,2.67,32%,55%,0.1,2017-12-09 13:10:27.798364
187,Jorge Ortiz,16,9,1,1,"6' 0""",185 lbs.,nan,Orthodox,nan,3.53,58%,2.80,73%,0.00,0%,0%,0.0,2017-12-09 13:10:30.353064
188,Tito Ortiz,17,11,1,0,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975",2.59,46%,2.88,60%,2.47,35%,54%,0.6,2017-12-09 13:10:32.576655
189,Brian Ortega,12,0,0,1,"5' 8""",145 lbs.,"69""",Switch,"Feb 21, 1991",3.63,31%,4.94,58%,0.27,16%,56%,1.6,2017-12-09 13:10:34.246559
190,Sam Oropeza,5,2,0,0,"6' 2""",170 lbs.,nan,,nan,7.68,56%,1.44,70%,3.60,33%,100%,0.0,2017-12-09 13:10:36.806856
191,Charlie Ontiveros,8,5,0,0,"6' 2""",170 lbs.,nan,,"Jul 04, 1991",0.00,0%,4.20,26%,0.00,0%,0%,0.0,2017-12-09 13:10:40.184222
192,Michihiro Omigawa,13,13,1,0,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975",2.01,39%,3.06,64%,1.19,36%,49%,1.5,2017-12-09 13:10:41.927741
193,Daniel Omielanczuk,19,8,1,1,"6' 0""",247 lbs.,"74""",Southpaw,"Aug 31, 1982",3.09,57%,3.29,47%,0.56,26%,68%,0.1,2017-12-09 13:10:44.178387
194,Alan Omer,18,5,0,0,"5' 10""",145 lbs.,"71""",Orthodox,"Sep 14, 1988",3.49,55%,2.21,64%,1.69,42%,66%,0.0,2017-12-09 13:10:46.538225
195,Cameron Olson,7,3,0,1,"6' 1""",205 lbs.,"75""",Orthodox,"Nov 22, 1989",3.13,47%,2.20,57%,3.00,42%,100%,1.0,2017-12-09 13:10:49.499684
196,Dennis Olson,14,11,0,0,"6' 0""",170 lbs.,nan,,nan,1.02,42%,5.27,38%,2.77,40%,0%,0.0,2017-12-09 13:10:50.744718
197,Casey Olson,12,3,0,0,"5' 7""",145 lbs.,nan,Orthodox,nan,0.00,0%,0.00,100%,0.00,0%,100%,15.2,2017-12-09 13:10:52.782035
198,Shana Olsen,4,2,0,0,"5' 7""",145 lbs.,nan,,"Dec 17, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:10:55.338608
199,Andy Ologun,3,1,0,0,"6' 0""",154 lbs.,nan,Orthodox,"Jun 12, 1983",2.36,57%,0.32,85%,0.68,100%,80%,0.0,2017-12-09 13:10:57.181616
200,Felipe Olivieri,14,5,0,1,"5' 9""",155 lbs.,"72""",Orthodox,"Apr 12, 1985",6.68,58%,4.60,57%,0.00,0%,71%,0.0,2017-12-09 13:10:58.742112
201,Wendell Oliveira,24,9,0,0,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 01, 1983",3.77,47%,4.40,47%,0.00,0%,100%,0.0,2017-12-09 13:11:01.588306
202,Alex Oliveira,17,4,1,2,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988",3.11,53%,2.12,46%,3.32,35%,60%,0.9,2017-12-09 13:11:04.359372
203,Ednaldo Oliveira,13,2,1,1,"6' 5""",205 lbs.,"79""",Orthodox,"Feb 19, 1984",1.03,22%,1.80,52%,0.00,0%,42%,0.0,2017-12-09 13:11:07.115181
204,Jorge Oliveira,5,2,1,1,"6' 1""",205 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:11:10.184818
205,Charles Oliveira,22,8,0,1,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989",2.97,50%,3.04,51%,2.87,41%,58%,2.8,2017-12-09 13:11:12.755287
206,Rafaello Oliveira,15,7,0,0,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982",2.19,33%,3.38,59%,2.49,36%,11%,1.6,2017-12-09 13:11:14.952958
207,Michal Oleksiejczuk,12,2,0,0,"6' 0""",205 lbs.,"74""",Southpaw,"Feb 22, 1995",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:11:16.739706
208,Aleksei Oleinik,52,11,1,0,"6' 2""",240 lbs.,"80""",Orthodox,"Jun 20, 1977",3.21,52%,3.39,51%,3.08,53%,12%,2.3,2017-12-09 13:11:18.898657
209,Masakatsu Okuda,8,5,0,0,nan,nan,nan,,nan,0.00,0%,4.27,34%,0.00,0%,0%,4.3,2017-12-09 13:11:20.535754
210,Kazuki Okubo,7,9,0,0,"5' 11""",175 lbs.,nan,Orthodox,nan,1.53,38%,1.97,46%,0.51,25%,36%,2.0,2017-12-09 13:11:23.397466
211,JJ Okanovich,4,1,0,0,"5' 11""",155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:11:25.854604
212,Yushin Okami,34,11,0,0,"6' 2""",205 lbs.,"75""",Southpaw,"Jul 21, 1981",2.21,38%,2.18,62%,1.86,46%,84%,0.5,2017-12-09 13:11:29.14123
213,Takayuki Okada,3,3,2,0,"6' 1""",290 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:11:32.407699
214,Koji Oishi,21,8,8,0,"5' 8""",170 lbs.,nan,Orthodox,"May 31, 1977",1.43,9%,17.86,43%,0.00,0%,0%,0.0,2017-12-09 13:11:34.102852
215,Michiyoshi Ohara,0,2,0,0,"5' 10""",205 lbs.,nan,Orthodox,nan,0.28,29%,3.13,48%,0.00,0%,33%,0.0,2017-12-09 13:11:36.55524
216,Andy Ogle,9,6,0,0,"5' 8""",145 lbs.,"69""",Orthodox,"Feb 16, 1989",2.24,44%,2.23,50%,1.44,26%,58%,0.0,2017-12-09 13:11:39.015281
217,Naoya Ogawa,7,2,0,0,"6' 4""",255 lbs.,nan,Orthodox,"Mar 31, 1968",2.41,42%,1.66,47%,1.25,100%,66%,1.2,2017-12-09 13:11:42.767232
218,Volkan Oezdemir,15,1,0,0,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",6.12,47%,5.38,58%,0.00,0%,100%,0.0,2017-12-09 13:11:44.292651
219,Richard Odoms,8,1,0,0,"6' 5""",265 lbs.,"82""",Orthodox,"May 08, 1975",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:11:45.927248
220,Nobuhiro Obiya,12,5,1,0,"5' 8""",145 lbs.,nan,Orthodox,"Jan 15, 1981",0.63,28%,2.53,55%,0.50,50%,41%,0.5,2017-12-09 13:11:48.597789
221,Takahiro Oba,5,7,1,0,"5' 8""",200 lbs.,nan,Southpaw,nan,0.23,25%,1.82,69%,0.00,0%,0%,0.0,2017-12-09 13:11:50.783129
222,Brendan O'Reilly,6,3,0,1,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987",1.90,47%,2.77,39%,2.22,43%,36%,0.6,2017-12-09 13:11:53.918644
223,Chuck O'Neil,9,4,0,0,"6' 2""",170 lbs.,nan,,"Sep 22, 1985",3.13,37%,4.40,72%,0.00,0%,0%,0.0,2017-12-09 13:11:55.962593
224,Jeremiah O'Neal,13,25,0,0,"5' 8""",260 lbs.,nan,,"Oct 25, 1977",1.15,40%,7.50,23%,0.00,0%,0%,0.0,2017-12-09 13:11:58.014176
225,Sean O'Malley,9,0,0,0,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",8.73,56%,5.93,67%,2.34,50%,83%,0.0,2017-12-09 13:12:00.060329
226,Sean O'Haire,4,2,0,0,"6' 5""",270 lbs.,nan,Orthodox,"Feb 25, 1971",8.28,57%,22.76,21%,0.00,0%,0%,0.0,2017-12-09 13:12:02.721734
227,Dan O'Connor,6,6,0,1,"5' 4""",115 lbs.,nan,,"Nov 17, 1982",4.00,56%,5.10,54%,0.00,0%,100%,0.0,2017-12-09 13:12:05.466393
228,Sean O'Connell,17,9,0,0,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983",5.46,48%,6.77,45%,0.00,0%,30%,0.5,2017-12-09 13:12:07.846119
229,TJ O'Brien,16,5,0,0,"6' 2""",155 lbs.,nan,Orthodox,"Jan 01, 1987",3.77,46%,4.78,57%,0.94,100%,0%,0.0,2017-12-09 13:12:10.91383
230,Jake O'Brien,13,4,0,0,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 25, 1984",1.31,31%,1.92,69%,6.39,54%,25%,0.2,2017-12-09 13:12:13.491081
231,Khabib Nurmagomedov,24,0,0,0,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",3.82,50%,1.50,70%,6.15,48%,83%,0.6,2017-12-09 13:12:15.83858
232,Amanda Nunes,15,4,0,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988",4.28,51%,2.89,54%,1.77,34%,75%,0.8,2017-12-09 13:12:19.018942
233,Diego Nunes,18,4,0,0,"5' 6""",145 lbs.,"67""",Orthodox,"Nov 30, 1982",2.72,43%,2.59,58%,1.18,44%,65%,0.6,2017-12-09 13:12:21.980132
234,Phillipe Nover,12,8,1,0,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984",1.79,35%,2.48,56%,0.99,28%,44%,0.7,2017-12-09 13:12:24.845362
235,Jason Novelli,11,3,1,0,"6' 0""",155 lbs.,"75""",Orthodox,"Jun 08, 1979",1.73,24%,3.55,66%,0.70,33%,100%,0.0,2017-12-09 13:12:27.298006
236,Jonatas Novaes,9,3,0,0,"5' 11""",170 lbs.,nan,,"Mar 02, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:12:30.164733
237,Scott Norton,7,1,0,0,"5' 10""",170 lbs.,nan,Orthodox,"Mar 15, 1973",0.67,30%,0.34,60%,2.52,25%,0%,0.0,2017-12-09 13:12:32.622961
238,Jan Nortje,2,6,0,0,"6' 1""",310 lbs.,nan,Southpaw,"Apr 11, 1975",3.32,51%,4.50,32%,0.00,0%,66%,2.9,2017-12-09 13:12:35.288211
239,Sage Northcutt,9,2,0,0,"6' 0""",155 lbs.,"71""",Orthodox,"Mar 01, 1996",3.50,53%,2.18,59%,2.04,43%,40%,0.6,2017-12-09 13:12:37.953515
240,KJ Noons,12,8,0,1,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 07, 1982",3.68,35%,3.78,65%,0.08,20%,68%,0.0,2017-12-09 13:12:40.413615
241,Nick Nolte,5,3,0,0,"6' 0""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:12:41.839495
242,Kyle Noke,22,10,1,0,"6' 1""",170 lbs.,"76""",Southpaw,"Mar 18, 1980",3.23,50%,2.09,64%,1.53,54%,66%,0.8,2017-12-09 13:12:44.714575
243,Talita Nogueira,6,0,0,0,"5' 10""",145 lbs.,nan,,"Oct 13, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:12:46.588697
244,Alexandre Franca Nogueira,13,6,2,0,"5' 7""",145 lbs.,nan,Orthodox,"Jan 15, 1978",0.60,20%,4.18,57%,0.00,0%,0%,0.0,2017-12-09 13:12:49.671696
245,Rogerio Nogueira,22,8,0,0,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",2.35,34%,2.17,60%,0.69,44%,63%,0.8,2017-12-09 13:12:52.555166
246,Minotauro Nogueira,34,10,1,1,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976",1.95,42%,2.40,55%,1.30,29%,36%,2.4,2017-12-09 13:12:55.629196
247,Jacob Noe,5,1,0,1,nan,205 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:12:56.789978
248,Pedro Nobre,14,1,2,1,"5' 5""",135 lbs.,nan,,"Feb 13, 1986",1.37,30%,9.16,35%,0.00,0%,0%,0.0,2017-12-09 13:12:58.429389
249,Derrick Noble,26,15,1,0,"5' 9""",170 lbs.,nan,Southpaw,"Aug 14, 1978",6.21,40%,3.79,59%,0.00,0%,0%,0.0,2017-12-09 13:13:01.093353
250,Chidi Njokuani,17,4,0,1,"6' 3""",170 lbs.,nan,,"Dec 31, 1988",1.93,51%,1.73,49%,0.00,0%,80%,0.0,2017-12-09 13:13:02.572675
251,Anthony Njokuani,16,9,0,1,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 01, 1980",3.94,46%,2.41,65%,0.50,45%,53%,0.2,2017-12-09 13:13:05.040934
252,Akiyo Nishiura,11,7,1,0,"5' 8""",139 lbs.,nan,Southpaw,"Aug 08, 1983",1.59,57%,1.26,57%,0.00,0%,52%,0.3,2017-12-09 13:13:07.647345
253,Yosuke Nishijima,0,5,0,0,"5' 9""",205 lbs.,nan,Orthodox,"May 15, 1973",1.72,37%,5.59,56%,0.00,0%,0%,0.0,2017-12-09 13:13:09.490012
254,Soichi Nishida,5,10,1,0,"5' 11""",320 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:13:11.125758
255,Ning Guangyou,6,4,1,0,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",2.66,41%,1.91,61%,1.09,50%,62%,0.3,2017-12-09 13:13:12.972737
256,Mats Nilsson,11,4,1,0,"6' 1""",170 lbs.,"74""",Orthodox,"Dec 05, 1983",2.99,39%,5.62,63%,3.87,83%,44%,2.3,2017-12-09 13:13:14.412323
257,Jack Nilson,2,6,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:13:16.862694
258,Hans Nijman,9,6,0,0,"6' 0""",250 lbs.,nan,Switch,"Oct 23, 1959",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:13:19.729363
259,Ramsey Nijem,10,6,0,0,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",3.05,44%,1.62,62%,5.32,62%,55%,1.1,2017-12-09 13:13:22.39774
260,Tom Niinimaki,21,8,1,0,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982",1.91,54%,2.31,58%,2.97,46%,33%,0.5,2017-12-09 13:13:24.441284
261,Khomkrit Niimi,6,10,0,0,"5' 2""",125 lbs.,nan,,nan,0.00,0%,5.73,44%,0.00,0%,0%,0.0,2017-12-09 13:13:26.896721
262,Matheus Nicolau,12,2,1,0,"5' 6""",125 lbs.,"66""",,"Jan 06, 1993",3.06,53%,2.04,69%,1.58,60%,100%,1.6,2017-12-09 13:13:28.944192
263,Mike Nickels,9,5,0,0,"6' 4""",205 lbs.,nan,Orthodox,"Dec 13, 1971",4.44,52%,1.11,64%,11.11,80%,0%,2.8,2017-12-09 13:13:30.789569
264,Alex Nicholson,7,4,0,0,"6' 4""",185 lbs.,"81""",Orthodox,"May 02, 1990",4.12,43%,4.65,47%,0.00,0%,50%,0.5,2017-12-09 13:13:32.949392
265,Ben Nguyen,17,6,0,0,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988",4.54,43%,3.66,56%,0.45,33%,70%,1.8,2017-12-09 13:13:34.88891
266,Francis Ngannou,11,1,0,0,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",3.41,47%,1.46,60%,0.00,0%,75%,0.6,2017-12-09 13:13:37.54958
267,Emanuel Newton,26,12,1,0,"6' 1""",205 lbs.,nan,,"Jan 02, 1984",1.92,49%,1.35,51%,2.02,100%,0%,0.0,2017-12-09 13:13:40.004895
268,Carlos Newton,16,14,0,0,"5' 9""",170 lbs.,nan,Orthodox,"Aug 17, 1976",0.65,41%,1.55,44%,2.47,70%,43%,0.9,2017-12-09 13:13:43.293478
269,Jeff Newton,4,2,0,0,"6' 2""",205 lbs.,nan,Sideways,"Dec 11, 1966",0.28,20%,1.41,52%,0.00,0%,0%,8.5,2017-12-09 13:13:45.533172
270,Julio Cesar Neves Jr.,33,1,0,0,"5' 8""",145 lbs.,nan,,"Apr 25, 1994",1.98,35%,4.81,51%,1.06,25%,76%,0.0,2017-12-09 13:13:47.996728
271,Antonio Braga Neto,9,2,0,1,"6' 3""",185 lbs.,"77""",Orthodox,"Oct 29, 1987",1.30,46%,2.67,53%,3.56,36%,0%,0.9,2017-12-09 13:13:50.246761
272,Mario Neto,11,5,0,0,"6' 0""",229 lbs.,nan,Orthodox,nan,1.89,50%,1.89,70%,2.84,100%,0%,0.0,2017-12-09 13:13:52.907317
273,Lissette Neri,6,4,0,0,"5' 2""",145 lbs.,nan,,"Aug 05, 1987",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:13:55.564971
274,Gunnar Nelson,16,3,1,0,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",2.01,56%,3.70,51%,1.64,62%,70%,1.1,2017-12-09 13:13:57.827448
275,Roy Nelson,23,14,0,0,"6' 0""",263 lbs.,"72""",Orthodox,"Jun 20, 1976",2.18,36%,4.79,46%,1.14,27%,65%,0.1,2017-12-09 13:14:00.699581
276,Shane Nelson,15,5,0,0,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984",1.38,31%,2.84,61%,1.31,18%,54%,1.6,2017-12-09 13:14:02.946248
277,Steve Nelmark,2,1,0,0,"6' 0""",240 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:14:05.400897
278,Josh Neer,33,13,1,0,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 24, 1983",3.29,46%,3.63,58%,1.09,34%,46%,1.3,2017-12-09 13:14:06.62689
279,Stanislav Nedkov,12,2,0,1,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981",3.33,43%,5.39,43%,2.77,41%,0%,0.0,2017-12-09 13:14:08.693478
280,Geoff Neal,7,2,0,0,"5' 11""",185 lbs.,"76""",Southpaw,"Aug 28, 1990",6.72,61%,1.03,71%,0.00,0%,66%,0.0,2017-12-09 13:14:10.73067
281,Joe Neal,6,2,0,0,"5' 6""",135 lbs.,nan,,"Jul 29, 1986",1.87,19%,3.80,66%,0.00,0%,0%,0.0,2017-12-09 13:14:13.182596
282,Josh Neal,5,11,0,0,"6' 0""",185 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:14:15.229994
283,Dustin Neace,23,18,1,1,"5' 9""",145 lbs.,nan,,"Sep 12, 1986",2.08,32%,2.66,56%,0.00,0%,0%,1.7,2017-12-09 13:14:18.302222
284,Marcio Navarro,14,14,0,0,"6' 0""",155 lbs.,nan,,"Sep 17, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:14:19.937836
285,Danny Navarro,17,7,0,0,"5' 10""",155 lbs.,nan,,"May 27, 1983",3.83,32%,4.62,57%,2.17,25%,100%,0.0,2017-12-09 13:14:22.802366
286,Rafael Natal,21,9,1,0,"6' 0""",185 lbs.,"76""",Orthodox,"Dec 25, 1982",3.10,47%,2.48,57%,2.55,34%,77%,0.5,2017-12-09 13:14:25.622514
287,Pawel Nastula,4,4,0,0,"6' 0""",230 lbs.,nan,Southpaw,"Jun 26, 1970",1.30,43%,1.73,50%,3.00,60%,0%,1.5,2017-12-09 13:14:27.929066
288,Reza Nasri,2,1,0,0,"5' 11""",205 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 13:14:30.646742
289,Bobby Nash,8,4,0,0,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 26, 1990",3.42,37%,3.95,51%,2.37,33%,100%,1.6,2017-12-09 13:14:33.711928
290,Fabio Nascimento,11,5,0,0,"5' 10""",185 lbs.,nan,Orthodox,nan,2.94,38%,4.63,55%,0.00,0%,55%,0.8,2017-12-09 13:14:35.914179
291,Roger Narvaez,7,2,0,0,"6' 3""",185 lbs.,"79""",Southpaw,"Sep 09, 1983",2.12,37%,3.32,64%,0.00,0%,50%,0.9,2017-12-09 13:14:38.781974
292,Yasuhito Namekawa,25,16,4,0,"5' 9""",205 lbs.,nan,Orthodox,"Oct 27, 1974",0.14,50%,3.65,38%,2.11,25%,0%,4.2,2017-12-09 13:14:41.656552
293,Rose Namajunas,8,3,0,0,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992",3.56,45%,3.05,60%,2.90,60%,45%,1.2,2017-12-09 13:14:44.317297
294,Yui Chul Nam,18,6,1,0,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 16, 1981",3.53,51%,2.00,48%,1.33,16%,57%,0.3,2017-12-09 13:14:45.95227
